# PUBG recoil patterns_db - generated by bake_pubg_patterns.py
# Format: #KEY weapon|muzzle|lower|stock / #RPM n / dx,dy lines / #END

#KEY P18C|bare|bare|bare
#RPM 750
-4.054,17.37
0.193,18.35
1.545,16.6
2.509,16.99
3.476,16.22
2.316,16.21
5.213,18.73
0.965,17.57
-1.351,16.6
0.193,16.99
-3.089,19.69
-1.352,19.7
1.352,18.34
2.896,18.72
4.633,21.63
#END

#KEY AUG A3|bare|bare|bare
#RPM 710
-2.379,22.15
-1.098,10.06
1.647,13.91
0.0,14.64
0.549,16.65
-1.281,13.54
5.306,14.83
-0.732,13.54
4.392,15.19
1.281,16.1
2.013,17.02
1.83,15.55
2.562,15.74
2.379,13.54
-5.124,17.39
-3.294,17.38
6.405,17.02
2.013,18.3
3.477,15.74
-0.183,16.65
2.196,16.84
2.013,16.83
-1.647,15.74
-1.281,17.02
3.477,16.65
0.0,16.47
-3.66,17.94
-3.66,15.55
4.026,12.08
1.647,16.84
5.307,14.64
3.66,15.55
2.013,18.12
2.196,16.47
-2.562,15.552
-1.83,16.104
2.928,21.045
0.366,16.836
#END

#KEY AUG A3|bare|angled|bare
#RPM 710
-0.18,20.05
0.361,8.66
-2.348,13.73
-1.626,14.45
1.806,14.63
0.0,13.91
-4.696,14.63
-1.444,13.0
-2.71,15.35
-2.348,15.18
2.168,16.25
1.445,15.53
-1.987,15.9
-0.723,16.25
-3.07,16.08
-0.903,17.16
-1.806,17.33
-0.903,16.44
-1.806,17.52
-1.987,17.7
-1.265,16.08
-0.541,18.42
-2.348,20.05
0.541,18.24
-2.167,17.34
-1.264,16.43
-2.709,16.8
-1.807,18.6
1.084,18.79
1.626,16.98
-4.335,16.61
0.181,16.44
-4.3352,19.14
-2.348,18.245
2.1674,17.7
1.2638,17.339
0.904,18.061
1.083,17.159
#END

#KEY AUG A3|compensator|bare|bare
#RPM 710
-1.201,20.12
-0.901,7.51
-2.703,10.21
-0.6,13.51
-2.403,12.02
0.601,11.71
-3.003,12.91
-1.202,11.72
-2.102,13.96
-1.652,11.86
3.604,13.67
1.051,12.91
-2.252,12.76
-0.601,13.07
1.802,13.51
1.051,13.82
-5.105,14.86
-2.703,11.72
-4.805,12.61
-2.703,12.76
2.553,12.62
0.6,11.71
-3.754,12.31
0.301,13.21
-5.256,12.47
-2.402,14.11
1.201,13.37
0.3,14.26
-0.15,14.12
-0.751,15.76
-3.003,14.57
-1.501,16.37
-2.103,15.61
-1.201,17.121
3.003,13.364
1.352,12.764
2.402,14.265
0.901,12.914
#END

#KEY AUG A3|compensator|angled|bare
#RPM 710
0.0,18.89
-0.461,6.61
-0.153,10.75
0.153,10.44
1.69,13.06
0.153,12.29
-1.536,11.82
-0.46,11.37
3.379,10.91
2.457,13.21
-1.075,13.97
-1.382,13.98
2.457,14.13
1.536,13.67
2.612,11.83
1.536,13.82
2.304,13.06
2.457,14.29
-1.689,14.9
0.614,15.2
0.307,15.67
1.997,12.9
-1.536,16.13
-1.382,15.05
-3.38,11.83
-1.536,15.82
-2.764,14.13
-0.922,16.13
2.15,14.9
2.458,15.21
-3.379,14.9
-2.304,16.89
1.075,13.83
0.614,18.121
2.458,11.981
0.768,16.282
-1.843,15.975
0.614,14.899
#END

#KEY AUG A3|compensator|half|bare
#RPM 710
0.0,19.28
-0.185,8.53
-1.854,8.9
-0.557,12.6
2.04,11.31
2.781,11.87
4.634,12.79
0.557,11.49
-0.557,13.35
-1.297,13.72
-1.298,11.87
-0.371,12.23
-3.708,13.35
-1.668,12.42
1.483,10.94
1.668,12.79
-2.78,11.68
-0.557,12.24
-2.595,12.23
-2.225,12.42
2.781,10.76
0.371,12.97
0.185,10.76
-0.741,11.68
2.224,10.19
2.781,10.2
-2.781,12.23
-0.741,11.31
-3.337,9.09
-2.225,11.49
3.893,12.24
0.186,11.68
3.893,10.564
1.483,11.309
3.337,12.421
4.264,11.865
-2.781,13.163
-0.741,10.938
#END

#KEY AUG A3|compensator|laser|bare
#RPM 710
0.456,18.73
-0.609,7.16
-2.132,10.5
-1.522,10.51
-2.437,10.81
-0.913,11.88
3.959,13.25
2.132,12.03
4.263,13.4
0.305,11.42
5.025,13.4
1.218,13.25
1.828,13.09
1.066,10.81
-1.98,11.27
-0.305,12.03
1.828,13.71
1.979,13.4
5.178,12.33
2.436,12.79
-1.218,13.86
-0.914,13.71
-5.025,12.79
-2.588,14.16
1.218,13.7
3.654,14.17
-2.588,14.16
-0.914,15.99
0.914,14.77
-0.457,12.33
-1.523,13.56
-2.589,16.59
-1.675,15.38
-1.675,15.23
-4.263,16.599
0.609,15.533
1.675,16.293
1.979,15.685
#END

#KEY AUG A3|compensator|light|bare
#RPM 710
-1.049,10.69
0.21,4.83
-0.944,9.85
-0.629,11.96
-4.195,9.65
-2.202,10.59
0.629,12.48
1.259,12.37
-1.573,14.58
0.0,13.21
4.09,12.48
0.943,12.17
-2.621,12.06
-0.42,13.52
-0.524,13.74
1.573,14.47
1.992,14.16
1.783,13.84
1.468,14.58
1.049,15.52
-4.719,15.0
-2.202,14.47
-5.349,13.84
-2.726,15.52
-3.775,14.79
-1.573,15.41
-2.412,13.84
-1.783,13.95
-3.566,13.01
0.944,12.26
-1.363,16.78
-1.154,15.1
3.566,14.9
1.573,15.831
-0.839,14.681
0.21,15.625
-6.292,15.521
-1.678,14.786
#END

#KEY AUG A3|compensator|thumb|bare
#RPM 710
0.0,16.73
0.74,8.14
-0.74,9.03
-0.148,10.95
2.961,10.81
1.036,9.18
-1.036,11.25
-0.296,8.88
3.405,10.81
-1.481,11.55
5.478,11.84
2.961,12.73
-1.925,12.88
-1.036,12.14
-5.626,13.32
-2.516,12.59
3.109,13.32
2.072,14.06
3.701,13.33
1.925,13.62
4.293,14.36
0.888,13.62
4.293,13.76
2.221,12.29
-1.036,14.81
-1.037,12.43
5.182,15.1
-0.148,13.77
6.809,12.73
1.777,14.51
-1.48,14.51
-0.593,14.5
1.629,16.14
2.072,12.44
-2.368,14.06
0.74,13.62
-0.148,15.396
2.072,14.804
#END

#KEY AUG A3|compensator|vertical|bare
#RPM 710
-1.079,14.92
0.36,6.65
-2.517,8.99
-0.18,8.81
-0.179,10.43
1.977,10.07
3.236,11.68
2.337,8.81
-2.876,10.43
-2.337,10.42
3.415,10.25
2.517,11.69
2.697,10.24
2.517,9.53
2.157,11.15
1.618,10.96
-1.798,10.79
-0.18,10.61
1.438,14.2
1.079,10.43
-2.157,12.04
0.359,11.69
-3.955,10.96
-1.797,11.87
-0.18,12.76
0.899,11.87
-1.438,14.38
-1.618,13.3
5.393,12.94
0.719,14.21
4.135,12.22
-0.36,11.87
-1.258,13.299
-0.719,13.842
-2.337,11.865
-0.18,13.124
-6.832,12.584
-1.258,12.584
#END

#KEY AUG A3|flash_hider|bare|bare
#RPM 710
-1.514,21.19
-0.35,7.93
-0.233,13.04
0.117,10.95
-1.398,13.28
-0.699,14.79
3.844,11.42
1.165,13.04
-0.466,13.98
0.0,13.51
-3.145,12.58
-0.466,14.33
-4.077,15.49
-0.349,15.37
2.446,16.08
1.63,12.81
3.029,16.54
1.281,15.14
-2.213,12.81
-1.281,15.03
1.98,13.39
0.466,16.2
-2.912,14.21
-1.747,13.51
-2.563,18.4
0.117,15.96
-5.591,15.61
-2.563,13.74
-3.028,15.84
-1.747,13.98
-3.611,14.33
-0.932,13.86
-5.474,13.51
-0.466,14.44
3.261,18.87
1.165,15.608
-2.796,17.356
-0.466,15.142
#END

#KEY AUG A3|flash_hider|angled|bare
#RPM 710
-0.169,19.4
-0.337,7.09
-2.362,10.46
-0.843,13.33
-0.338,12.48
-0.675,12.65
-2.361,14.0
0.674,14.17
3.374,15.69
0.0,16.2
2.531,15.52
-0.169,15.52
-1.181,13.16
-1.181,15.18
3.712,13.16
1.181,14.51
2.867,15.01
-0.168,13.16
-0.338,16.19
-1.687,13.16
-0.168,15.69
-1.181,13.83
-3.374,14.51
-2.193,14.51
3.205,16.03
-0.675,17.71
1.519,15.35
1.012,16.36
-3.374,16.37
-0.844,14.67
3.206,14.34
0.0,13.67
0.168,13.33
-1.855,16.19
1.518,13.158
0.169,16.87
-1.181,18.051
-1.181,18.219
#END

#KEY AUG A3|flash_hider|half|bare
#RPM 710
0.0,20.54
0.298,9.08
1.935,12.36
0.149,11.16
1.19,12.8
1.935,12.8
-3.869,9.52
-0.745,11.32
1.34,10.41
1.339,11.76
3.573,10.12
1.637,11.91
5.209,13.99
2.53,11.91
3.721,12.35
1.488,13.69
-3.125,12.95
-0.596,13.1
-2.679,11.76
0.0,11.75
2.679,12.36
1.638,12.65
-3.424,12.65
-1.637,12.35
-1.042,12.8
-1.339,11.31
-1.488,12.21
-1.786,14.29
1.786,10.42
0.148,14.28
-2.827,14.89
-1.489,14.14
-1.637,14.73
-0.446,12.801
-4.763,13.544
-3.87,14.139
1.935,13.395
-0.744,14.288
#END

#KEY AUG A3|flash_hider|laser|bare
#RPM 710
1.12,20.6
2.239,8.07
3.584,12.76
1.12,12.99
-0.448,13.89
-0.224,10.52
2.016,12.99
0.447,11.43
3.36,11.64
0.448,13.44
-0.672,12.99
-0.672,14.33
5.151,13.67
1.792,15.45
3.584,14.78
0.671,13.89
2.464,15.45
0.224,12.32
3.807,13.21
0.0,13.22
-1.791,14.11
-0.448,15.45
-2.912,13.89
-0.448,15.0
1.344,16.35
2.464,13.44
-5.375,15.01
-0.672,14.33
1.791,15.01
1.12,15.9
-2.239,13.66
-1.12,16.35
-5.375,13.44
-1.568,15.228
1.12,14.334
2.911,13.662
1.344,15.005
1.792,14.558
#END

#KEY AUG A3|flash_hider|light|bare
#RPM 710
1.977,12.02
0.329,8.24
1.648,11.36
0.494,14.5
-3.624,13.18
-0.329,13.67
-3.789,14.0
-1.647,14.66
-5.601,13.51
-1.812,14.0
2.306,13.02
0.165,15.48
-5.765,12.68
-2.307,16.8
1.483,16.48
2.141,16.8
-2.8,16.64
-1.318,15.65
0.824,14.49
0.165,17.63
-0.165,16.47
-0.824,16.47
-3.13,14.17
-0.658,15.15
-4.613,15.49
-1.647,15.81
-2.8,16.64
-1.812,14.99
4.777,15.65
1.153,15.81
2.8,17.46
1.318,17.46
2.471,16.8
1.318,16.476
0.823,15.319
2.142,14.99
2.141,17.955
0.988,18.284
#END

#KEY AUG A3|flash_hider|thumb|bare
#RPM 710
1.01,20.19
1.121,7.41
0.898,10.32
0.673,10.43
-3.365,11.55
-1.571,12.34
-3.365,13.35
-1.57,12.11
-2.58,11.22
-0.337,12.34
0.0,12.67
1.122,12.23
1.795,13.35
0.673,13.12
-4.711,14.58
-2.132,14.48
2.692,14.8
0.786,11.33
2.355,14.47
3.365,14.58
1.234,15.15
1.458,12.67
3.366,13.69
3.028,15.25
5.497,15.14
1.682,12.79
-0.561,15.82
-1.234,16.15
4.375,14.81
2.019,14.36
-5.16,13.9
-0.251,17.9
-3.172,15.07
-1.111,16.18
-1.269,17.612
-1.269,14.118
3.014,14.912
0.0,14.594
#END

#KEY AUG A3|flash_hider|vertical|bare
#RPM 710
0.789,13.81
0.395,6.91
-2.368,9.48
0.592,11.25
-1.579,10.85
-0.395,10.07
5.526,11.25
0.79,11.45
-1.184,11.64
0.0,10.46
-3.158,9.67
-1.974,11.85
-2.171,12.23
-2.171,14.02
-2.369,13.62
-1.776,14.01
-3.948,12.83
-1.974,8.88
-1.776,14.21
-1.579,13.62
-2.171,11.65
0.0,11.84
-0.79,11.25
1.974,13.62
-2.566,14.8
0.0,12.44
-2.171,13.81
0.198,14.21
-1.777,13.82
-0.789,13.22
-3.158,13.82
-0.79,14.41
4.145,13.618
2.763,11.842
2.171,13.619
1.185,13.224
1.184,12.633
1.579,13.618
#END

#KEY AUG A3|bare|half|bare
#RPM 710
0.336,21.58
-0.783,7.49
2.46,8.61
1.677,12.07
2.571,11.29
2.236,13.08
-1.118,12.97
0.0,11.85
-6.596,14.42
-1.789,11.63
-6.149,14.09
-3.354,12.63
-2.347,13.19
-2.013,13.42
0.671,14.64
1.342,11.07
4.695,14.53
2.012,13.98
-2.683,14.87
-2.347,11.4
1.9,15.88
-0.335,13.3
-4.36,13.64
-2.348,13.64
-7.155,16.77
-0.783,15.09
-4.36,14.42
-2.459,11.41
2.124,16.65
0.559,12.52
2.683,14.76
0.112,14.54
-1.453,13.97
0.335,14.64
-3.466,14.091
-0.112,14.534
-6.819,14.757
-1.342,16.769
#END

#KEY AUG A3|bare|laser|bare
#RPM 710
-1.058,21.34
-0.882,8.65
-4.586,10.93
-1.234,14.11
1.587,13.41
0.353,13.22
3.174,11.82
1.764,12.0
4.586,14.99
0.706,15.52
-0.706,12.52
-1.235,13.41
5.115,13.75
2.646,15.0
-2.469,14.28
-0.529,16.23
2.645,14.99
0.882,14.99
1.94,13.76
1.411,17.29
2.293,15.52
0.529,19.05
-1.587,19.22
0.176,14.99
-2.293,17.46
-1.058,15.35
-2.469,16.93
-1.235,16.4
-3.527,17.29
0.176,19.93
-4.939,20.46
-1.587,22.22
-5.468,18.17
0.353,14.82
1.764,16.58
0.705,16.927
2.822,19.049
0.53,20.636
#END

#KEY AUG A3|bare|light|bare
#RPM 710
0.361,13.0
0.592,8.8
-0.767,11.36
-0.511,12.52
-5.874,14.69
-0.936,15.31
3.884,15.26
1.986,13.27
-1.625,15.54
-1.626,16.07
1.535,14.54
0.813,16.53
3.071,14.81
1.625,15.89
-4.786,16.62
-0.271,13.99
2.077,17.61
2.348,17.88
-2.98,15.18
-2.529,15.17
-2.257,15.8
-0.723,18.15
-1.625,17.79
-1.174,16.71
-5.87,17.34
-0.813,17.07
0.813,18.96
0.903,17.43
-2.89,19.24
-2.8,16.98
-2.348,16.97
-2.98,17.7
2.168,17.61
1.354,17.25
-4.064,20.59
-1.174,18.063
3.252,20.319
3.07,21.403
#END

#KEY AUG A3|bare|thumb|bare
#RPM 710
2.138,19.93
-0.513,7.53
-0.513,10.77
-1.198,12.83
0.856,11.98
1.71,13.86
-1.71,15.05
-0.856,13.52
-2.908,13.34
-1.369,14.89
-5.988,14.88
-3.25,15.57
4.79,15.74
2.053,15.91
-6.672,13.0
-1.882,15.74
-2.737,15.06
0.171,17.27
1.026,15.57
0.513,14.54
-1.368,15.74
-0.171,17.28
6.33,16.94
1.197,18.48
4.106,14.54
1.198,15.57
2.053,16.42
2.737,15.23
1.54,18.13
1.539,16.25
-3.592,14.37
-3.251,14.89
2.566,18.3
1.198,19.51
-3.935,19.501
-1.197,18.305
3.934,15.74
1.882,15.568
#END

#KEY AUG A3|bare|vertical|bare
#RPM 710
-1.679,14.89
-0.112,7.17
-3.808,10.86
-1.568,11.53
-5.823,11.31
-2.911,10.08
2.351,11.87
0.672,11.31
2.688,12.43
2.575,11.43
2.912,12.2
2.8,10.98
-1.68,13.88
-2.464,12.77
-1.008,11.87
-1.008,14.0
-2.687,14.55
-1.456,13.67
4.703,14.11
2.912,14.44
-2.128,15.46
-1.344,12.54
6.272,13.77
1.679,14.11
-2.799,13.33
-1.008,13.55
-5.711,13.1
-2.912,15.01
1.344,16.46
2.24,13.88
2.687,16.58
0.448,16.68
2.688,16.8
0.336,14.33
-2.576,15.234
-1.232,19.149
1.344,18.141
1.008,19.038
#END

#KEY Groza|bare|bare|bare
#RPM 750
0.906,22.42
-1.132,11.32
-3.17,14.72
-2.265,14.49
-0.905,13.36
-0.227,15.4
-3.17,19.02
0.0,14.04
-0.453,16.98
2.038,14.94
1.359,17.89
0.226,16.98
-2.491,18.12
-2.037,16.98
6.566,14.94
1.359,18.12
4.528,17.43
1.812,22.42
3.396,21.74
-0.226,19.92
-4.076,23.1
-0.906,18.34
1.132,23.1
0.68,19.47
5.887,22.64
3.396,25.59
6.114,24.45
3.396,22.87
2.491,24.91
1.585,24.907
2.038,27.624
1.585,24.002
#END

#KEY Mini 14|bare|bare|bare
#RPM 600
0.0,11.92
6.622,14.89
10.925,20.2
-3.973,28.8
3.973,27.15
7.615,30.46
-7.615,30.46
9.271,29.47
-3.973,32.44
0.993,32.78
6.953,27.81
-6.953,33.11
-11.588,31.45
-8.939,31.12
4.966,31.13
7.615,33.77
-7.284,36.75
7.284,30.79
-3.973,38.403
-5.297,37.081
1.655,38.737
#END

#KEY Mini 14|compensator|bare|bare
#RPM 600
-0.47,14.49
-2.33,6.54
2.8,16.98
-3.74,22.75
-6.39,25.71
-5.76,28.67
2.34,26.8
7.94,28.51
5.77,26.33
-4.21,30.38
-7.79,26.49
-7.946,27.57
2.96,27.89
-2.337,29.45
6.703,28.51
-3.9,27.73
6.39,28.2
8.1,30.85
-4.83,26.65
-9.5,29.13
2.8,27.58
#END

#KEY Mini 14|flash_hider|bare|bare
#RPM 600
-0.655,13.09
-5.892,12.77
2.619,19.97
12.111,24.87
7.856,28.48
-4.582,27.83
3.6,30.44
-5.237,28.48
-1.964,28.8
-4.256,31.1
0.982,31.75
-4.582,29.13
2.291,31.1
11.784,31.42
5.565,32.74
9.493,32.4
3.93,30.12
-6.88,30.77
-5.561,30.77
4.911,33.06
-2.62,32.406
#END

#KEY QBU|bare|bare|bare
#RPM 600
-0.243,15.32
-5.348,10.69
-10.695,22.85
-7.292,29.17
1.458,32.33
10.452,32.32
9.237,31.84
-2.674,33.79
-9.236,34.76
2.187,33.3
-9.236,34.03
8.507,36.22
-1.215,35.48
-4.376,34.28
-5.104,31.6
#END

#KEY QBU|compensator|bare|bare
#RPM 600
-0.315,16.71
-2.681,8.99
-3.784,19.39
-5.518,25.86
-9.461,25.39
2.207,25.23
2.208,27.91
-4.257,25.22
4.572,26.02
8.357,27.44
-5.676,26.17
7.41,24.91
5.992,25.55
4.1,27.43
10.406,28.23
#END

#KEY QBU|flash_hider|bare|bare
#RPM 600
0.3,17.39
3.597,9.89
5.097,21.29
-5.996,26.68
-8.394,28.78
1.799,30.58
8.694,28.48
-3.898,28.48
1.499,29.67
3.598,32.08
5.696,30.58
5.995,29.38
5.997,31.48
8.99,27.88
9.9,29.68
#END

#KEY SKS|bare|bare|bare
#RPM 600
1.305,14.88
1.827,20.63
-4.176,18.27
4.698,27.15
5.221,31.84
-3.654,29.5
-14.88,28.46
1.305,34.19
-16.707,41.25
-20.3612,37.59
3.3936,32.11
12.5306,37.07
10.18,35.76
-2.61,40.46
9.659,39.16
16.445,42.81
10.442,43.594
-9.136,45.422
#END

#KEY SKS|bare|angled|bare
#RPM 600
-0.755,27.19
-6.042,13.97
2.643,22.28
3.777,31.72
7.93,36.26
-5.665,34.36
-6.42,41.92
-9.063,35.5
-8.308,32.1
-6.798,41.17
-9.064,37.01
6.043,35.12
-3.021,37.38
-15.8617,37.39
3.0217,38.52
6.42,35.88
-2.644,38.896
6.42,41.919
#END

#KEY SKS|bare|angled|cheek_pad
#RPM 600
-0.833,21.24
-3.748,15.82
-6.664,21.66
5.831,21.66
4.581,22.9
-2.499,27.9
5.831,33.32
-8.33,25.82
-9.162,22.08
-7.497,32.48
7.08,25.41
6.247,30.82
5.831,27.9
-7.496,27.9
-9.996,23.74
-3.748,29.99
0.833,29.152
-2.915,22.906
#END

#KEY SKS|bare|bare|cheek_pad
#RPM 600
0.922,21.81
5.529,9.52
4.916,19.05
-9.216,22.42
-7.68,27.96
8.601,29.8
8.602,28.26
11.981,29.49
-10.752,30.42
2.15,33.17
6.144,32.87
-4.301,30.11
-5.529,31.03
1.843,27.34
-4.301,23.65
3.687,25.81
6.451,28.88
9.216,33.48
#END

#KEY SKS|compensator|bare|bare
#RPM 600
1.726,22.44
3.453,10.36
4.835,15.19
-7.942,25.56
-16.23,22.79
-16.921,26.59
-11.74,23.13
5.87,22.1
8.288,22.79
11.395,27.63
-6.216,23.48
11.05,24.86
-12.086,25.21
1.036,26.94
6.216,19.33
8.978,23.139
-3.798,20.718
9.323,21.755
#END

#KEY SKS|compensator|angled|bare
#RPM 600
0.56,23.17
-2.799,14.39
-4.672,20.0
7.291,23.74
5.79,25.79
-4.48,28.96
-11.778,28.04
1.121,26.35
-11.213,24.29
-9.345,20.38
-6.354,18.31
2.243,23.36
-8.223,21.31
2.242,20.37
-4.859,23.73
-14.577,26.73
-15.512,37.19
-8.784,26.35
#END

#KEY SKS|compensator|angled|cheek_pad
#RPM 600
0.71,22.16
-2.36,11.08
1.65,17.2
-4.949,21.45
3.769,19.56
-1.41,18.15
-5.895,17.45
6.595,17.44
-9.423,20.03
-14.378,20.04
-9.899,19.56
-13.199,18.62
1.414,22.86
10.371,20.51
-4.243,19.8
1.886,19.09
5.657,19.561
5.421,19.092
#END

#KEY SKS|compensator|bare|cheek_pad
#RPM 600
1.987,15.07
-1.821,10.26
-9.436,13.08
-0.165,19.2
6.456,17.05
-4.139,21.69
2.814,22.01
6.622,22.35
7.611,17.38
-3.31,21.69
3.98,18.37
-14.075,24.5
1.821,25.66
8.604,21.36
-8.935,19.04
-15.726,24.83
-16.72,21.682
-14.402,23.011
#END

#KEY SKS|compensator|half|bare
#RPM 600
1.903,20.21
-6.897,8.8
-9.751,16.17
0.714,18.55
-5.232,18.79
7.372,25.21
14.983,17.12
-7.61,20.93
-11.416,20.93
-9.275,23.3
6.184,20.46
-5.47,21.88
-6.897,23.54
-8.561,19.98
-14.032,22.35
0.0,21.17
10.702,21.88
-2.14,23.3
#END

#KEY SKS|compensator|half|cheek_pad
#RPM 600
0.189,22.63
-2.64,8.67
-5.28,11.69
-9.616,14.33
-7.354,19.05
4.714,21.87
6.976,16.03
7.354,18.29
-3.582,14.52
-5.657,12.25
3.017,14.9
6.411,15.08
5.657,20.75
7.165,20.93
-6.6,15.83
8.297,19.05
-2.64,18.86
-6.977,16.97
#END

#KEY SKS|compensator|laser|bare
#RPM 600
1.55,21.8
2.86,14.79
-3.38,23.88
-12.45,27.25
-9.346,28.81
-10.641,24.91
3.634,28.55
-11.679,28.55
-12.198,29.33
-17.389,23.36
0.519,20.5
7.786,24.92
-4.412,23.87
-8.824,22.32
-9.344,29.33
-16.35,21.28
6.488,23.88
#END

#KEY SKS|compensator|laser|cheek_pad
#RPM 600
0.0,16.86
1.756,15.81
-3.513,15.46
-6.675,21.08
-12.295,22.13
-13.701,18.62
6.323,26.7
8.783,16.51
11.593,21.43
7.729,20.72
9.485,22.84
-2.459,25.64
4.918,22.84
-3.513,20.38
3.864,15.8
-4.567,21.79
-7.026,24.586
5.621,23.538
#END

#KEY SKS|compensator|light|bare
#RPM 600
1.899,16.71
-6.077,13.29
-11.773,19.75
-9.114,23.17
-9.115,26.2
1.899,22.41
-13.292,22.41
4.937,26.58
8.735,23.93
13.672,20.88
-4.178,21.65
3.798,27.72
14.811,23.93
8.735,26.2
-3.798,25.45
3.418,21.26
-4.937,20.512
-17.09,28.862
#END

#KEY SKS|compensator|light|cheek_pad
#RPM 600
0.215,14.88
-6.251,3.66
-4.959,19.19
-7.329,19.61
2.371,20.7
-4.527,22.63
-12.287,21.99
6.898,23.07
-6.898,20.05
10.131,19.18
-8.191,17.03
-9.27,23.5
-16.383,27.16
7.114,25.44
12.503,21.987
9.269,26.084
-8.191,22.635
#END

#KEY SKS|compensator|thumb|bare
#RPM 600
0.519,25.44
-5.45,14.53
-11.939,18.95
1.038,21.28
-6.748,20.76
6.229,19.21
-7.007,28.03
9.603,22.32
-3.115,20.24
10.381,22.32
16.092,25.7
10.381,21.28
9.084,24.13
8.56,25.7
-3.37,24.39
3.37,25.7
-3.89,21.799
-10.121,24.137
#END

#KEY SKS|compensator|thumb|cheek_pad
#RPM 600
3.101,19.84
-3.411,11.79
5.272,17.98
6.202,14.27
-5.582,18.3
7.133,15.81
-2.791,18.3
8.373,21.08
7.752,23.88
-1.55,20.78
-8.683,19.85
7.442,21.7
-3.411,18.3
5.272,17.37
5.892,20.46
9.613,17.37
11.784,21.088
-8.683,22.948
#END

#KEY SKS|compensator|vertical|bare
#RPM 600
1.72,21.29
-3.18,9.79
6.11,13.21
-8.81,18.35
-13.7,19.33
-14.44,22.76
8.08,21.29
-5.14,20.56
5.14,18.84
-6.36,18.11
-12.729,21.77
-16.884,19.58
5.383,20.07
-4.404,17.62
5.138,23.98
-9.543,22.51
-9.788,22.756
5.383,23.247
#END

#KEY SKS|compensator|vertical|cheek_pad
#RPM 600
-1.601,13.82
-2.603,7.21
-4.605,17.61
-7.608,16.22
-11.012,17.42
1.202,16.62
9.209,18.42
12.414,16.81
8.809,18.02
13.214,17.22
9.009,18.62
-10.01,18.82
-8.81,20.62
5.406,19.62
10.411,16.622
-2.402,13.214
-14.616,15.817
-17.618,17.618
#END

#KEY SKS|flash_hider|bare|bare
#RPM 600
-0.236,21.67
0.943,14.37
6.125,26.39
10.6,24.02
7.3,27.57
8.72,29.68
-2.83,31.1
7.54,33.68
13.66,26.39
-8.48,26.85
-17.66,27.33
-11.78,29.21
-12.489,28.04
-0.471,27.79
-6.125,28.74
-9.894,30.87
-0.236,31.09
-4.24,34.867
#END

#KEY SKS|flash_hider|angled|bare
#RPM 600
-0.32,26.92
-2.89,12.18
-4.484,21.79
5.764,24.67
9.62,22.43
-3.85,27.56
6.09,25.96
-8.33,27.88
-13.46,31.4
-10.254,35.25
-9.613,34.29
-10.575,28.52
1.282,28.52
-6.089,24.99
-6.408,35.57
-8.973,28.84
5.448,29.8
4.806,27.881
#END

#KEY SKS|flash_hider|angled|cheek_pad
#RPM 600
0.683,19.81
0.683,10.59
5.807,21.18
7.173,22.2
0.0,25.62
2.049,21.86
-3.415,23.91
-3.416,23.91
-8.881,21.52
3.416,25.96
-3.074,22.2
-4.44,20.49
1.366,29.04
7.173,21.17
-2.733,24.26
8.198,22.539
-1.366,20.494
-4.782,21.177
#END

#KEY SKS|flash_hider|bare|cheek_pad
#RPM 600
1.672,19.51
-1.672,13.19
-5.016,18.39
-10.402,24.71
1.857,21.36
7.802,27.12
-7.059,24.52
2.787,22.48
9.102,26.94
-2.415,25.07
-11.889,22.85
-9.659,22.67
-15.233,23.22
5.573,20.62
7.616,21.55
7.617,23.96
9.102,26.75
9.288,28.607
#END

#KEY SKS|flash_hider|half|bare
#RPM 600
2.265,24.54
-4.152,12.08
-3.776,16.61
-3.775,21.52
-13.213,25.3
2.265,25.29
7.55,20.01
-7.928,16.23
-12.458,26.81
-0.377,25.67
-4.153,26.05
3.02,20.38
7.55,23.79
4.908,28.69
-6.04,22.65
4.908,28.69
-12.081,27.563
-15.101,29.069
#END

#KEY SKS|flash_hider|half|cheek_pad
#RPM 600
0.302,22.39
-5.447,11.2
-7.565,16.95
0.605,18.76
-4.539,20.58
-8.474,14.82
-5.144,17.86
-9.381,20.27
-0.303,15.14
6.052,22.99
-0.605,20.28
-9.381,20.27
-11.197,20.58
1.816,24.51
-0.303,24.82
5.145,26.143
-2.421,24.999
#END

#KEY SKS|flash_hider|laser|bare
#RPM 600
2.016,28.48
3.025,17.39
4.537,20.42
5.293,31.0
-2.016,32.77
-6.554,31.76
4.285,29.74
-3.781,28.23
5.041,33.02
8.066,32.77
-6.553,35.79
4.537,38.06
6.553,35.29
-3.024,33.27
3.024,25.96
7.56,29.24
8.32,34.03
-8.07,33.773
#END

#KEY SKS|flash_hider|laser|cheek_pad
#RPM 600
1.465,23.07
3.297,12.82
5.494,20.88
6.96,23.81
7.692,26.74
6.593,21.98
8.425,20.14
-7.326,28.57
7.692,29.31
-4.029,24.9
-14.652,23.81
1.099,26.74
-12.82,27.84
7.326,21.98
-8.425,23.44
2.564,25.639
-4.029,20.146
#END

#KEY SKS|flash_hider|light|bare
#RPM 600
1.402,19.63
-2.804,15.43
-3.739,23.37
-10.283,27.57
5.141,25.71
-8.881,34.12
-12.152,33.19
-14.957,31.32
0.935,37.39
10.283,28.04
10.75,36.93
0.0,35.99
8.413,35.99
7.011,37.86
-3.739,28.98
